"","GSM414924","GSM414925","GSM414926","GSM414927","GSM414928","GSM414929","GSM414930","GSM414931","GSM414932","GSM414933","GSM414934","GSM414935","GSM414936","GSM414937","GSM414938","GSM414939","GSM414940","GSM414941","GSM414942","GSM414943","GSM414944","GSM414945","GSM414946","GSM414947","GSM414948","GSM414949","GSM414950","GSM414951","GSM414952","GSM414953","GSM414954","GSM414955","GSM414956","GSM414957","GSM414958","GSM414959","GSM414960","GSM414961","GSM414962","GSM414963","GSM414964","GSM414965","GSM414966","GSM414967","GSM414968","GSM414969","GSM414970","GSM414971","GSM414972","GSM414973","GSM414974","GSM414975"
"MMP1",11.3955341354623,7.5713734359732,10.4898479604393,6.95652136333312,8.31015831794782,10.6275338844728,6.11873347576784,9.88034880815603,7.01122725542325,10.5641494899857,3.39094277280254,9.43295940727611,7.50064273606281,10.5507467853832,6.57773093149008,9.11270013274936,8.39746072605472,8.53760669149529,5.29572302453997,9.94324739590155,8.31605520889049,3.24336442569366,10.2550285698187,11.7414669864011,11.2992080183873,8.86820522697744,9.13596574242734,11.9417812422785,12.4416473902536,8.75855636218021,11.518161355757,10.0808175276083,8.77774845997228,3.75167794568758,12.880348808156,10.6608872703026,8.04766925139131,9.58402294025754,6.93428059364002,4.36527259976453,10.7304701371842,9.60139939053183,3.23419472295381,7.54997714277182,9.76304633942013,7.86294724802092,7.45697038112101,11.6635581042173,3.5765221379205,9.69400957842186,5.54473265593262,5.17352723812251
"UGT1A8",9.0503928599799,8.15936680974374,9.11243950678155,4.4594316186373,4.65764000520782,8.51333282374013,5.44194819050336,7.78724960846791,3.96347412397489,6.01725383896894,3.97269265400426,6.85424505422013,6.30524096595448,7.56605403817109,10.6447575925163,8.99717948093762,4.09929520433777,7.78201533500419,3.17791779219584,9.66569121703696,11.0133226734254,3.97452931248388,7.21237478756727,5.92386226807603,8.61397358738022,3.37295209791183,5.70791125418517,4.61412086878925,5.87627136055013,4.22265002245148,7.58195375084882,4.58195375084882,6.97384083953315,3.87479696589867,7.7488637145357,8.62131930101419,8.6077001881372,7.78201533500419,6.91288933622996,3.98093926608551,6.9413411054853,8.45079885435249,5.96370530657948,10.4696418172395,8.24887634283713,8.89178370321831,3.9136075118231,8.68334556167657,6.08151006812092,8.27751988664136,7.78724960846791,5.47929524299885
"CXCL10",4.0866139474095,6.19554445921369,4.6246858105254,4.96578428466209,4.79597469420667,6.70735913208088,4.3743439890385,7.0746766862945,7.13852780142227,5.92552476974757,4.18428029441938,8.99237190701017,6.78267065867701,8.23457795978457,5.03077747199254,8.7515440590891,6.79701297783614,7.11790278909403,3.22032995487956,8.23218105768664,10.3128829552844,7.0948694327187,5.30231905094883,4.61647532878288,7.02347715183043,7.92362461136832,7.28540221886225,7.96462966672059,8.23697088625934,6.79051141189419,6.42827641439251,6.82273014794452,9.06689644313624,4.90303827011291,6.87528859822269,10.1674181458317,6.98413359454098,6.97727992349992,6.32445060465607,8.42584530563943,9.29047969825131,5.75835648293992,3.77505054148317,8.98726401207254,7.88325423134128,6.16510798514454,7.02790599656988,7.32912359629157,3.63923216324928,6.90809234081827,7.10433665981474,3.20633064787105
"MMP12",7.6667565918848,5.83995958748953,6.66817586897014,3.12763327972587,2.08065766334523,5.18229502502548,2.01435529297707,7.77412814429358,7.8635668293235,2.72027846523333,2.611172380044,5.25663329505992,11.6384359139905,10.7151040092362,6.69627208392586,9.67736729213605,9.18957750090512,7.83983364841731,2.05311133645956,7.69278983497265,5.20398416585599,9.80832068916333,6.01323891511367,4.98367769469807,11.2538474849874,7.50382573799575,7.78855521492886,9.21844214885621,7.07253459972295,6.73335434061383,6.60614607806572,7.14465824283188,6.28891220276619,2.29278174922785,8.03727239024627,6.11186596386756,10.667111542075,6.31251996747495,7.72587745912023,3.14567745519564,6.83668159332712,7.37242979233409,2.19534759832222,6.89481776330794,9.70424950200186,7.63807383718072,6.41345868800798,12.2381061374321,2.36737106564853,7.14974711950468,4.65420637794429,2.30158764660319
"DKK1",3.64846544302731,4.64154602908752,11.0195907283579,2.75915583380027,3.10097764772482,10.0430272835945,3.58736499093646,7.8923910259134,3.91073266190291,8.50303064564116,3.15380533607904,7.79116288855502,8.40556697413807,7.75622271284729,2.55090066464752,6.39660478118186,3.42894634476948,6.82908844400489,3.26753579806873,9.38543103719352,10.4210128557792,11.3292357417338,8.08268130295035,3.65535182861255,9.4641372862766,5.46336088581666,6.13709360897494,6.42928119333566,3.86591881455221,3.32481060342048,5.57531233068744,4.92694824794977,5.21451341008002,2.91456452349394,9.75788999032499,3.47378691161437,6.41447383643093,5.62117275268344,5.17192735435346,2.74200621086674,7.07895134139482,7.70942850136835,2.73552217729654,8.17592374206376,5.27239650903748,8.56643464628328,3.51727569320958,7.85237344958027,2.75274859140713,8.82940562440429,6.24640808724638,2.73335434061383
"SERPINB2",7.38456792317383,7.36806987653208,6.68929916053589,3.6724253419715,3.87578006306849,3.33485426933163,5.45154083301783,11.0901124196643,5.69515867847536,6.83035674741922,2.59931779369823,6.23112515787905,8.54109661534952,8.2635039567056,2.66902676550963,6.71699089440494,4.28318097894557,6.67383905599044,3.43028527297778,10.1318569606088,6.8073549220576,2.88752527074159,10.3944626946103,3.61235249875266,9.07761687174007,8.27519333390221,4.77294133783134,6.7045953476324,4.57228336665041,4.07296327155522,4.51916444980607,3.30451104180995,5.61176256006487,3.55704241526372,10.4040771362412,4.09929520433777,7.14261765544658,5.09887428674445,5.78135971352466,3.92504996472736,8.22496636500027,9.38132663886078,2.88362081628567,2.87381319835909,6.01256867350306,4.10601323762212,5.67609812091222,11.0640690803855,3.27202318906105,7.72383156649532,6.10852445677817,3.33913738491959
"VCAN",9.54438492081483,10.3880172853451,8.4643415327611,7.98356369722332,7.85424505422013,9.16716722052614,7.46107011403305,10.9578275608337,10.7590559391602,9.89860138740394,11.3426302986784,11.0947375050481,11.1369911120802,10.2203783276952,5.81018600769536,10.7887183326905,10.103287808412,9.98299357469431,5.82984955984469,10.9600019320681,8.61654884377899,7.71218305120923,10.9001120629775,7.95128471496697,10.9865531497567,10.6293566200796,10.4377520723236,10.5137275959524,9.94163454493325,10.8726748802706,10.4512111118323,9.93354313257971,11.1617617433047,7.99038765180274,10.7364019313183,10.1786648510065,10.1318569606088,10.6211361132746,9.54901451176201,10.2070143201775,10.5137275959524,10.243173983473,4.00539998774259,7.50143914515887,10.5058115539196,9.65409894530247,10.1098306542788,11.1389117181427,5.06134418828839,10.7397806097733,10.5401280385821,5.34411833452143
"VCAN",11.0814834380937,11.8392037880969,10.3342732853072,9.78692302215279,9.57213175138666,11.1705510353167,9.32553033156756,12.5154534553886,12.4369717450491,11.8734441125154,12.5454471816781,13.1788204395794,12.2482240896685,12.0195907283579,7.83731255552431,12.5350323145293,11.8856963733394,11.7644569636199,7.55228483994351,12.5849625007212,10.2842457498297,9.63117705570398,12.6628908591391,9.44728990123914,12.6409227351735,12.0687782779854,12.2291192206586,12.2042654561368,12.0035179121086,12.7659076374886,12.134747168669,11.7389366816761,12.7706638929168,9.14974711950468,12.3143000018975,12.1029598859101,11.2679570844028,12.2903068962579,10.4938554492408,12.0112272554233,12.1873520732005,12.1331422124006,6.73063995591679,9.44935502475364,12.0654161346765,11.35149140932,11.5994479815287,12.0637321201969,5.59454854955035,12.3583764803282,12.2045711442492,6.53340760847874
"COL17A1",6.48880418737256,5.81224149518948,7.21237478756727,2.7158933705476,2.18586654531133,4.42155994490182,2.59931779369823,2.54349588342577,2.40599235967584,4.45483390689887,2.32768736417605,5.36317107711924,7.21140163741847,4.97315203787724,2.89141918684608,5.03913839390696,2.30451104180995,6.99095486039699,2.72246602447109,7.38370429247405,5.01390884549064,2.74846123300404,7.13442632022093,3.90977310414164,8.52943055414615,5.78371855779037,6.74146698640115,2.52105073690096,4.99548451887751,3.06350294230616,7.57591736111815,4.85648777949568,6.36369674483899,2.38956681176273,7.31650781910311,2.35049724708413,5.54225804976692,6.58225490835766,3.54473265593262,2.790772037862,4.56559717585422,7.57288966842058,3.92124588858559,2.3305584000308,3.84197311892718,5.69960715389318,2.49825086752783,6.89602960297675,2.97636363573276,7.49904859773388,3.50462039240355,2.7311832415722
"NEK2",6.53465305587746,6.24298351610969,5.83970769835037,3.42088657497553,4.96069703930431,6.36211916672566,3.13586316536868,7.04984854945056,3.88947354253111,6.86542397831313,2.92029330021101,5.18942924580976,6.44393811501318,5.82578562746479,5.99954908734095,5.10810622368613,3.30012372456901,5.52262076104208,2.99638874644762,6.15845821621677,8.27705487614873,8.36413465500805,5.99299496685181,3.52606881166759,6.51727569320958,3.59931779369823,5.70487196445635,5.54442356218942,5.84121837392389,4.07382023329167,5.27649666564036,3.22032995487956,6.36964096451698,3.37573453858316,7.16289479937478,5.87970576628229,6.48381577726426,4.603477988254,4.22187708107703,3.35049724708413,6.08831123588866,7.37242979233409,3.31614574229336,7.02236781302845,4.4944156103975,5.28466218548316,3.61235249875266,6.48510476108097,4.04875931191986,5.09423606984577,4.11353381959191,3.68144926531496
"TFAP2A",6.15603249888887,8.02347715183043,5.65219964830406,3.19219416528334,2.877744249949,6.00315244866692,3.41413553298445,7.38973887867698,4.57893871309339,8.43128865429159,2.89917563048051,7.29462074889163,6.492974756328,6.44956137461324,2.88947354253111,7.44377239276374,4.68537955195908,7.64601861092535,3.12267271882414,8.10904707770071,5.49920809085669,3.53729606709084,7.97384083953315,3.36457243229586,7.59842476052772,6.30268461411838,6.69488019279919,5.53200519379057,4.45088131527337,3.55090066464752,8.29966594413018,6.10412695052722,7.47735352663456,3.45285896471381,6.17152710603881,6.73199778664374,7.41023933077602,6.77082904603249,6.42525787199921,4.73443866613717,6.85798099512757,7.231701199029,3.5298209465287,7.58871463558226,3.46858331700683,7.03452387533439,3.86789646399265,6.8703647195834,3.26603689399532,7.14669594803066,5.03474394932473,3.24184018356467
"KCNK1",9.28193002695544,8.59469782732387,8.1568415245884,4.7371459197762,6.09296850932414,8.67948009950545,5.41920177384876,9.56472111848461,6.21101219348551,9.57856138994729,5.57349571549561,6.36176835941915,7.19672506078603,7.43379405875492,8.3110671022556,8.15025502130218,5.73063995591679,7.98185265328974,4.80683958179819,7.94544383637791,7.9442728176116,5.00764403087801,8.68860001099912,5.33306587807636,8.1053847492476,5.9884574728114,7.35314682549808,8.77346892790519,7.0746766862945,5.63894266890881,8.34118521356844,6.41345868800798,7.55612281784117,4.9387562614923,9.28517099920619,7.73876783680019,8.58759001940925,6.24145887127465,6.08257486633952,4.66562016406638,7.56909609526214,7.80283944093511,4.10936055940423,8.71355835640479,7.60436789989375,7.97441458980553,5.03738222200308,7.95594045128948,4.84549005094437,8.2644426002266,6.59185890498717,3.47897180503294
"KCNK1",11.4898479604393,10.9210970881068,10.7056323873614,7.57516103342539,8.11634396123747,10.9083926207737,8.00450139223494,11.7232343008934,8.3110671022556,11.9736973663054,8.20847824221171,9.00337736020232,9.83083207388804,9.75838979806977,10.2585660338899,10.3901689562002,8.30149619498255,10.4594316186373,7.18189764310839,10.4051414631363,10.1098306542788,7.07895134139482,11.1774195379892,8.28355142317431,10.4532706340106,8.12515513132229,9.47836516333606,11.0402897210257,8.81025028602818,7.58496250072116,9.9901039638575,8.22641219278879,9.3774274607011,7.12101540096137,11.297489501161,9.51904647493452,10.5736471874933,8.2350568627071,8.97871045910636,7.43128865429159,9.70528679027247,9.66231233034276,6.62087961135541,10.0389189892923,10.1510165388922,10.0953970227926,7.62789861587175,10.1873520732005,6.14649230697719,10.0347989625773,8.76487159073609,6.82654848729092
"ISG20",7.02458563827827,7.8008998999203,8.50937914891469,4.25096157353322,4.93781516880342,9.81346055669168,4.78502736223547,7.52904005609508,7.40087943628218,8.64060646862391,7.91169158187234,7.72041528490633,9.30947635384111,9.0047822634596,9.01094763626531,8.39059890555246,6.76818432477693,8.32102612859297,4.96947286459633,7.58120058192496,6.67807190511264,7.10328780841202,8.44708322620965,5.03957710306068,8.23792694662626,6.58195375084882,7.47654370621426,10.2585660338899,8.40641761982361,7.94016675048282,8.60622012128167,7.71973105674985,8.61286849729104,4.47313748777226,8.91617804254471,8.89208739652348,8.57213175138666,7.61397358738023,5.63894266890881,7.34518344718767,8.14210705730255,9.01402047031493,3.6564963705535,9.12334546075328,7.70321146739115,6.21529030565123,6.17392693199981,8.72758015616773,2.26603689399532,8.13237119873254,6.07403439421256,2.58255600301406
"NFE2L3",6.92243574023315,7.24031432933371,7.2240016741981,5.20633064787105,5.27426166125705,7.05093696522523,4.78764141448333,6.84423498775875,6.43562859405209,8.33985000288462,5.10685079645022,7.96289600533726,6.32427057158154,6.95884267524324,6.07210580048042,7.3741700760685,5.8507494258965,7.73944309777245,3.98093926608551,7.21042783040149,9.84971784645969,7.78985964091365,7.62351574149055,5.22419466397043,7.05636676102453,5.99616274268106,6.36474750602229,6.87282875953489,6.59931779369823,6.04045412134962,7.3389591754152,6.54457811733884,7.95477792500507,3.5765221379205,6.91886323727459,8.11374216604919,7.49825086752783,6.40990003278742,5.96139181179108,5.73984810269933,7.02236781302845,7.08640164588003,4.75648960675997,9.00730764684644,6.89117612475454,6.40548188197721,5.76155123244448,7.03232128705788,3.22342254993494,7.96289600533726,6.46107011403305,3.4262647547021
"F5",9.44107673469862,5.7771566660045,9.90433355842814,6.58841482364418,7.88874324889826,7.59618975614441,5.05311133645956,8.02403150151675,6.34731131636529,9.32508054355428,4.59514556799086,6.40786256740339,7.19475685442225,8.16540952031982,4.22265002245148,4.92409988564074,6.8703647195834,9.86943961853158,4.30524096595448,7.70528679027247,5.12845838414693,8.15987133677839,7.12825215227739,4.67919857056692,8.53060141451683,6.60110220337641,7.14567745519564,5.65019012349677,7.66035250967092,5.36911745859982,8.3654475885501,6.7279204545632,8.75020450927987,5.61706334388818,6.38370429247405,10.2179576978641,7.43546191447928,7.1333991254172,7.01457846492289,5.01970191444255,6.74550626586916,6.51238492946103,2.92599941855622,7.44708322620965,9.09539702279256,8.37373520190066,5.75675645130727,4.13175409098481,2.90110824301451,7.16992500144231,7.42038134119664,2.64616265715789
"KLK6",6.00674683244058,9.38521530709355,6.08151006812092,3.26453643099903,3.23419472295381,5.09339115325301,3.63459326844576,3.5957423394744,3.0232553523003,8.90659000282883,4.17312743348066,8.98327866412136,9.063664718714,4.09676785471469,3.01970191444255,8.24222139509837,3.10936055940423,6.87405920314115,3.6507645591169,6.94368695159709,2.55581615506164,3.03210084316702,5.17672169288105,3.3305584000308,4.73552217729654,8.33628338786443,8.62497817956904,7.86974805146507,6.49361531357724,5.18705508996806,10.1085244567782,8.98697970917658,7.93487029119203,3.81864608282254,9.90373124340389,4.5216789516032,6.19436289072759,8.36325870170799,4.47961860846942,3.5957423394744,4.09000652990382,10.7829982089204,3.66220549965362,5.71094415457587,6.54889895286564,6.26940724085404,3.73660487531425,6.83920378809694,3.34482849699744,5.61087719947195,4.20241772157518,3.66220549965362
"HOXB7",8.83225711437793,8.40854204229686,7.9915218460757,4.35825558670513,5.39471991299406,8.4446008137115,4.40463068421761,8.23744899563932,6.15785216914174,9.23026066466979,7.18388345903223,8.20750245925879,8.06716542701711,8.36325870170799,4.92029330021101,8.18189764310839,6.18586654531133,7.4643415327611,3.92314918047231,7.73944309777245,7.67171796512923,6.67525138605026,8.43712784427281,6.39968380899701,7.62131930101419,7.18982455888002,8.01122725542325,7.71218305120923,7.56529252058102,7.25361115194717,8.53177132541286,7.42961596420174,8.68053534400517,5.11311703639072,8.87098112422465,8.63117705570398,7.51017075115177,7.97384083953315,4.64616265715789,6.54997714277182,7.48623167798101,9.4241662888181,4.10768786931437,5.02856915219677,7.17292748960384,8.84486265583082,6.42861141846713,9.28216176658182,4.79701297783614,8.32508054355428,8.25785923463963,5.0360636887437
"CP",8.1168637576909,6.4708621994137,9.68317008335234,3.62877359520165,5.81557542886257,7.58345891013077,3.35191096110308,9.97584796800678,6.83162393682075,11.7944158663501,4.85149920246126,6.03474394932473,6.06177619758669,7.30924896081662,5.90496571868403,7.24507727535967,5.23955079661364,6.18269229751619,2.92219784839637,3.26903314645524,11.4346282276367,8.03011533090807,4.09169983413681,3.23878685958712,9.40023904489449,5.90038381666693,7.73063995591679,5.44857062600553,6.69905184401685,4.40599235967584,2.88947354253111,4.84297883178833,6.91408609701272,4.11186596386756,4.73498052343589,6.77478705960117,8.05528243550119,6.2069166725386,6.58616424593091,5.58676474335514,6.94836723158468,6.79311555527435,2.92409988564074,12.2470374187886,7.36018867006271,6.95535930524299,5.78319470337615,4.15299460549244,3.27649666564036,2.78659636189081,3.09592441999854,3.02147972741045
"MSLN",9.48884434645734,9.30833903013941,8.64673869830785,3.22958792274065,3.89820835250872,10.8233672400462,3.24792751344359,10.3553510964248,3.90014226035982,9.81185631429254,3.94485844580754,7.28909670241999,7.89178370321831,8.25124568979912,2.85199883711245,10.1774195379892,4.16510798514454,6.90086680798075,3.3533232911629,9.50561309528514,7.51806297565252,2.86789646399265,8.0948694327187,4.19692173382033,11.0306671362469,7.08427691053149,8.70770423315678,8.33539035469392,8.1548181090521,6.13483699344912,6.19239145691318,5.67185946824748,8.78528898070402,3.35614381022528,10.4706588740606,10.2082343583398,9.80767691626514,8.31242920625061,8.51491126486135,3.1243281350022,8.16037568743582,8.89633240390994,3.35755200461808,4.16591193893569,6.31668882343694,8.42877889133759,5.68144926531496,10.5896511465148,3.80529245560071,8.98498801863518,7.74011804283313,4.08236196955747
"MUC4",2.68706068833989,8.85611423397746,2.67581593117227,2.34482849699744,2.75488750216347,5.53044535469291,2.4032677223393,2.25701061820602,2.25701061820602,8.50977500432694,2.26303440583379,5.68509917200661,5.13381009110603,3.12267271882414,2.25701061820602,5.92409988564074,2.21723071622067,6.11311703639072,2.78659636189081,4.57833494868161,2.25398926623079,2.26903314645524,6.19219416528334,2.61588707391606,7.10013667128545,2.6959938131099,4.77768271707355,3.790772037862,6.21994291395413,2.25398926623079,4.00450139223494,3.45680614923047,6.05549936581374,2.37295209791183,7.16892278185294,2.4276061727819,8.66959375118833,6.48300957716455,4.70321146739115,2.29865831556452,5.06307144984268,7.89178370321831,2.48542682717024,2.27500704749987,2.28688114778816,6.72383156649532,2.31324585178756,5.03386345186628,2.83794324189103,4.65306001710456,2.31614574229336,2.611172380044
"GC",7.51333282374013,6.65391987311942,7.72519581722666,10.0042204663182,10.5274770060604,5.31723170022261,8.7505395133545,3.72574115650395,8.1405741777099,6.44923120066949,9.18561880854746,10.8328900141647,4.01256867350306,6.64140152114521,8.66355810421727,6.33753270634248,11.0216740428584,6.59514556799086,8.46352437327118,2.17951105027151,4.93922657772821,13.3657756353263,4.96301164759943,7.67171796512923,5.52575569282949,8.85580287214591,9.15608307628868,7.49425558654498,8.53410830493179,8.4520352735462,6.57908961472428,8.31379002544369,2.51096191927738,8.71870410567489,2.7311832415722,10.8008998999203,2.66220549965362,9.38348830399534,9.20261362014849,8.83099048124926,6.47476049957678,2.29865831556452,7.34163000932991,3.40735275114004,8.10171310018849,7.21237478756727,7.41700858678878,2.57773093149008,8.05582470013486,5.51538446063695,7.456149034648,7.86851392389546
"OAS2",5.13832300405648,5.48960715674871,5.23764019503539,3.61706334388818,3.65191274464578,5.71066869967463,4.32048467801769,6.71561885907482,5.25171909260596,4.70099449416827,5.06479664591181,7.33539035469393,7.68369645430652,8.39446269461032,4.37086174008529,6.53776197862109,5.10013667128545,7.83731255552431,2.49825086752783,6.05093696522523,7.42877889133759,2.799087306074,8.01680828768655,4.96993327469786,5.84824735270451,5.72628628972067,7.24887634283713,5.56071495447448,6.43095427138573,5.72410451986685,6.84924870276441,6.4254257345907,8.44211412241923,5.94392132655349,7.38284014447524,8.37068740680722,5.61970645004589,7.88325423134128,5.18942924580976,5.11727946005392,7.52825874275841,6.6724253419715,2.29865831556452,9.87835751033693,5.62117275268344,6.7279204545632,5.02014657311178,5.54411440220947,3.10265813136374,7.16087986183931,6.29480451999447,2.30451104180995
"ITGB4",9.66782118057477,9.68141412519875,9.93103294150632,6.36981542428391,6.64183500155537,9.68790052248075,6.56970373770173,9.75838979806977,7.07788386443832,9.22303633790187,5.90086680798075,8.84737060090548,7.82464058085342,8.5239539394967,8.50977500432694,9.68194113709169,6.27742689653266,8.88965605819216,6.63052196347164,9.44976769496266,9.89360490485829,5.37816477987163,9.44625622988956,6.43145581668572,8.76818432477693,8.71183901995903,8.49585502688717,7.952450058359,8.90207357931074,7.15177765473205,10.0168082876866,8.54997714277182,8.8811139606751,6.62629310754178,10.3772105303886,10.7439928610602,9.39424831092007,8.71183901995903,8.10118781525974,6.62993940943954,9.4487357980294,10.3264294871223,5.81762325751143,9.56376827845203,6.74685018309805,8.95215881074705,6.39214566314514,9.33672969723872,6.29130885982897,11.0633950812885,8.2336196767597,5.69097573834328
"TFF1",14.6733090755617,12.4040771362412,14.4744664641326,10.4797802640291,10.5449644327892,13.2060986139958,6.62993940943954,13.8448038235481,8.72041528490633,9.75271514575237,4.24792751344359,12.3219280948874,10.1510165388922,13.7394641945859,9.44418666269936,14.2821472839457,9.8775908941114,14.495230456532,7.87467403163581,8.22062016744785,8.70182625841205,8.75922242638451,8.22593041117105,10.9578275608337,15.2951590746386,8.72383156649532,11.9318455401837,14.3068449308389,9.91856512898944,3.68257329734758,8.69974594797101,5.70653055253812,4.07296327155522,6.04679660957376,12.4496645384762,9.41214639654068,14.0257451732308,12.1487943214243,11.4777582664439,5.84549005094437,13.2871351860867,12.0784844174114,3.3533232911629,7.42374622911477,13.8757493514201,13.6307221621038,7.77610398807316,14.2972028824969,4.71644223684332,14.9743697737814,12.3367854762038,7.24031432933371
"ITGA2",8.467605550083,9.70217268536555,8.36106648879432,5.4995270242151,6.34216358328935,8.46270675067016,6.05050169744673,9.78594281939225,7.90207357931074,7.36106648879432,5.91025296279928,8.73063995591679,9.21868431336217,8.95826269732954,7.12928301694497,8.37155886261196,6.89602960297675,8.94778302625542,4.65821148275179,9.00870872983593,9.95521398214633,7.22303633790187,9.32057493389316,5.47897180503294,10.0781508077346,7.58120058192496,8.48300957716455,9.15050890516397,7.5022351148568,6.36789520554199,10.5574637015978,8.77774845997228,8.51766938813381,5.57167680997093,9.2364926183813,8.25502856981873,8.87988952178056,8.24174486494015,7.60954813899943,6.27928556084654,8.67277890037074,9.61231563465125,4.34127418369217,8.73978060977326,8.24555270625568,7.91049283228871,6.32337006906127,10.3476213685681,3.43028527297778,9.31989787715446,7.65248649491816,4.80787007829978
"GABRP",7.07895134139482,11.8575922856975,12.8645730817736,3.40871186102943,3.03210084316702,8.24031432933371,3.42223300068305,3.81864608282254,5.8804406478879,6.08682621770207,2.86789646399265,8.52864945231825,7.91468410532839,9.79083718699795,5.36387192485753,7.31197531446116,3.65191274464578,7.71973105674985,3.53977919169849,2.93734439215023,7.86294724802092,2.9429835981871,7.86170728658586,3.46858331700683,6.41244282477561,6.25001411501037,11.3202364452416,7.93722667397948,6.03165985430805,3.55581615506164,3.24792751344359,6.7279204545632,11.5985178106126,3.05831649559082,7.71493235178568,12.7998886886636,11.2106713437856,8.17592374206376,5.68846014042449,5.25625587320273,6.37920505996061,6.91767043436176,2.42492208821069,2.55581615506164,8.9901039638575,9.8702105772636,5.48284828306847,7.19179950106508,2.95233356636969,8.16289479937478,9.09934781040319,3.06177619758669
"SPRR1B",5.02989454966334,2.12101540096137,5.34589308568741,2.22958792274065,2.19219416528334,6.13319359866411,2.12763327972587,7.53683000504806,2.10097764772482,6.00270252037982,2.11103131238874,2.09085343045111,6.5642257202064,5.63052196347164,2.09423606984577,3.65191274464578,2.09085343045111,4.29204549249286,2.17951105027151,2.37573453858316,2.0071955014042,2.13093086982645,9.1168637576909,2.24792751344359,7.59916899321943,8.97297978606629,7.84423498775875,9.76204977361429,1.91456452349394,2.05658352836637,2.59931779369823,2.11103131238874,2.08406426478847,2.28392177230762,8.02901108665907,1.97085365434048,8.79668859446415,6.51364865015139,2.46988597627446,2.114367024952,2.10768786931437,8.97269265400426,2.19219416528334,1.98550043030488,2.94673086014031,1.97819562968165,2.13093086982645,8.69522829149575,2.26903314645524,2.09085343045111,2.01435529297707,2.21412480535285
"MTMR11",10.1254134704833,9.44315076472932,11.1617617433047,5.80632405739003,6.72655877910497,8.98156728190301,4.22804904788446,9.58552594343126,7.0574502721839,7.85237344958027,5.39266088071179,7.34074028063018,8.23218105768664,8.97527478760954,9.31288295528435,8.40641761982361,5.84373265661131,8.92688896439114,3.97452931248388,9.67842408259294,7.21042783040149,6.30341546268562,8.43045255166553,5.20672135743089,9.74668226189191,6.66533591718518,8.71080643369935,7.97670731184688,7.54148386405428,6.50048340147312,9.56224242422107,7.99661471481536,8.27658971572526,5.23112515787905,9.05528243550119,10.2167458581953,8.96693797927846,7.83099048124926,6.32066518412251,6.47961860846942,8.48944659862258,8.22110372536788,2.22650852980868,7.80283944093511,7.58496250072116,8.62497817956904,6.2149019101607,7.95477792500507,4.29425313644451,8.16138386011199,7.73876783680019,2.22650852980868
"CRIP1",9.52061868055628,10.1137421660492,9.6398833131998,5.74496834824888,5.65706830120158,9.09460556531222,6.35948603031139,9.3562318626554,7.49345520092618,11.2425786894513,8.14771372235215,7.81570350334807,7.96866679319521,9.82273014794452,8.54843662469604,9.19229281447077,7.74214098549815,9.15759957436899,6.06544306293743,10.8955752823807,8.43337679337504,6.54797414832058,9.49964660604955,5.54874485993723,10.0660891904578,7.96462966672059,8.63008507000212,9.55190047999961,9.20603754624659,8.46393301087224,8.82241149636048,8.23840473932508,8.61065577440193,6.54148386405428,10.5097750043269,12.1478408936723,9.54862927943905,9.15759957436899,9.06528148583228,8.63952159951083,9.48099210369791,11.2167458581953,3.97269265400426,10.3014961949825,8.58308276750293,10.1228279948077,6.7279204545632,9.92837032301897,5.49409554494063,10.2008986050384,9.81394148176116,5.27612440527424
"AOX1",3.88264304936184,4.54349588342577,4.05658352836637,9.00590520186296,9.16515824538391,3.6507645591169,7.24412594328373,4.08065766334523,5.09550251765867,3.85798099512757,6.88386515450979,4.54905302933729,4.13586316536868,4.97773784924282,3.98276546258365,4.45483390689887,5.58706489836317,4.8171115727957,8.72212443691394,4.80012335282653,3.31034012061215,6.94016675048282,3.9126498648972,7.67101024127845,3.20476675065461,7.44377239276374,5.4369613378336,4.76606505147495,6.4708621994137,7.49745269597724,4.21567859660793,6.53496424980465,6.27444804392521,8.46882765523095,3.70929063572336,4.95419631038687,3.28095631383106,6.06263982828646,5.01256867350306,6.88874324889826,4.71424551766612,5.25361115194717,9.06177619758669,4.00270252037982,5.39711840904258,4.67525138605026,6.01301553583926,4.54349588342577,8.51056638944875,4.29351763041742,6.92362461136832,8.84235034341381
"AOX1",5.1811025507538,6.27705487614873,5.1606782132205,10.9076418036655,11.1848753429083,3.88459792099006,9.91513244895065,4.52105073690096,6.13422093976063,3.83390207666916,8.91975719271426,5.6915341649192,4.44161626940656,5.95070169008901,5.06134418828839,5.72164607841839,7.9242186797485,6.30997649237056,10.7090838125503,6.60940039000643,3.92694824794977,8.66249036391378,5.38750040648098,9.96866679319521,4.37225564844579,8.99237190701017,6.93781516880342,6.14873077917319,7.81826260830447,8.88965605819216,5.57410150808939,7.90267658665114,7.78267065867701,10.0701209444768,3.93640237772506,5.80580834870147,3.49825086752783,7.36457243229586,7.25171909260596,8.86696977835483,6.0703893278914,7.09064175191785,11.5122466428292,5.09212284983868,6.63328588725897,6.80606622608903,8.57969306345875,3.84899843040002,10.8665062122262,5.77030048949942,9.67842408259294,11.2807707701306
