"","GSM711904","GSM711905","GSM711906","GSM711907","GSM711908","GSM711909","GSM711910","GSM711911","GSM711912","GSM711913","GSM711914","GSM711915","GSM711916","GSM711917","GSM711918","GSM711919","GSM711920","GSM711921","GSM711922","GSM711923","GSM711924","GSM711925","GSM711926","GSM711927","GSM711928","GSM711929","GSM711930","GSM711931","GSM711932","GSM711933","GSM711934","GSM711935","GSM711936","GSM711937","GSM711938","GSM711939","GSM711940","GSM711941","GSM711942","GSM711943","GSM711944","GSM711945","GSM711946","GSM711947","GSM711948","GSM711949","GSM711950","GSM711951","GSM711952","GSM711953","GSM711954","GSM711955","GSM711956","GSM711957","GSM711958","GSM711959","GSM711960","GSM711961","GSM711962","GSM711963","GSM711964","GSM711965","GSM711966","GSM711967","GSM711968","GSM711969","GSM711970","GSM711971","GSM711972","GSM711973","GSM711974","GSM711975","GSM711976","GSM711977","GSM711978","GSM711979","GSM711980","GSM711981","GSM711982","GSM711983","GSM711984","GSM711985","GSM711986","GSM711987","GSM711988","GSM711989","GSM711990","GSM711991","GSM711992","GSM711993"
"PNLIPRP2",1.73043562757404,3.35388783628491,2.8663402811636,3.45974635413087,2.36157467724015,2.73840900959318,1.89460049404816,2.16426174191685,1.62472791531955,1.52868632983551,1.57129818934843,1.64960166430384,1.53421104513391,3.3364547869943,1.54204998947133,1.83996361735832,2.14315501796922,1.64847464679407,2.73768892436932,3.34445925613721,1.94947143436216,3.57502182592942,3.37324450646079,2.79107847377063,2.60226920264362,3.52671988124737,2.63917890065142,3.40330862993629,2.91237777722836,2.68775498625159,2.131204231343,3.57899907563982,3.52979596458009,3.54057288977766,3.56943033027484,3.56389027710255,3.22409276858757,2.99311275155862,1.83003622560745,3.06710173616574,2.37602916297578,3.49107062286219,3.08037967049793,3.28541701565858,1.9441537888963,3.38457483013535,2.86067482585592,3.27206649913164,1.99148828672804,3.56164384878729,3.03729787195876,2.94906236132908,1.61506782361055,2.88082067976902,2.13875877796434,3.45927422513849,2.36196762843475,3.55409763783534,3.09566454275006,3.55669916745739,1.77365881311036,2.91577327860344,2.45590451162395,3.11382382965209,2.54568671963748,3.34103217211989,3.05960966518129,2.07296327155522,1.76934859947786,1.62023449069385,1.70277277710226,3.47823409522261,2.59579007053066,1.89625247063773,3.38519632130037,3.27894820530064,2.86028944925477,3.28410246817289,1.64067182401236,2.44306288636016,3.32597638276786,3.32501216349718,1.80076118750462,3.37279890787312,2.82493481736059,3.53858782525494,2.01195356458073,3.46866150974097,3.41640740896357,3.41200917199232
"DMBT1",2.93434853908364,1.96247869098224,2.06224607680946,2.19063066182111,2.12073015029539,1.68130532597162,1.86692379924946,1.91567003845497,3.09986072421246,1.85879265583574,3.26158647602213,1.78312134857659,1.98745912515919,1.9754504342823,2.27829407554669,1.8874082907255,2.52922375954421,1.78241695266486,2.18253022355132,2.57247498554818,1.6960249821105,1.88485576625495,3.06078411170076,1.95044601767552,2.29248434674117,1.9256007240517,1.79798413474825,2.03086926490234,2.14697448244202,2.58387766718105,3.10151729632613,1.89194406124944,2.76959826695347,2.1724139067425,1.77935638715835,1.80238349535207,1.95187869157948,1.79587082473394,2.89135113358816,2.20478239802139,2.96075078031516,2.60407606936843,1.99291704245282,1.91365346289088,1.92805948232727,1.78551288843294,2.21494852314081,2.13335637826417,2.08171797847267,1.84463873519617,2.4734700293002,2.74852993113223,1.75157940635824,3.33277952963282,2.73328708559318,2.1201163384517,1.75928368884733,1.95945858845129,2.09607290026822,1.94968433059303,2.63617680810702,2.39386645754719,2.80116486567162,2.68353252789187,2.66472857821161,2.16511441855289,2.36563095402268,2.39835584338202,2.13173433917762,2.2841409742024,2.39205908853892,2.24191033404927,2.44896700709811,1.7679725374834,3.0481315376331,2.42500805630349,2.34204550259041,2.11126840250781,1.79235146610898,1.91113165003543,2.11086432413219,2.34290456798681,2.53281564410817,1.83233510262936,2.50366675457602,2.28510033108587,2.3050950106667,1.88600769346744,2.05752998646434,1.91391382463317
"ITIH5",2.33124373248414,2.28453486147236,2.21865719295879,2.46149450853449,1.98666213346462,2.78886734095768,2.76448204365371,2.57301817166744,2.12664913836221,2.60362990536031,2.24228847790523,2.78842261922364,2.3774514078084,2.39067043669175,1.99745500655556,2.74255385659735,2.30164032010557,2.9122033842037,2.19430142268964,2.50323423101721,2.26990388831562,2.27837139724655,2.4951860367834,2.59346134157936,2.48668863337128,2.27700873893516,2.07193424509156,2.54164864557456,2.3932349597906,2.34715821458974,2.2694012561072,2.33653476628675,2.53729606709084,2.41477959448936,2.44947157478165,2.50270484927161,2.63979245925003,2.69428070924379,1.9598109506384,2.47544291750324,2.66608166170828,2.6926414438205,2.54459913556019,2.64503525530382,2.3593412440044,2.20403426400004,2.51545763439327,2.61986605604349,2.22763327008965,2.33108604883158,2.44151003852523,2.36473490142373,2.15363349924548,2.32637051969001,2.35670725293538,2.33603196563374,2.36806987653208,2.36437912622395,2.20450697957171,2.24293475242178,2.36598082346638,2.61865918454791,2.5662136013155,2.47876735483706,2.06125777090295,2.59454616098043,2.27068740587908,2.61192304727357,2.15692401971774,2.29075466418972,1.98026298706522,2.58246688554294,2.42308867416135,2.52079434670853,2.46055648212944,2.56525595762459,2.24487184074115,2.55625772881632,2.02494017413823,2.53274334550004,2.42764907757264,2.48931171598642,2.31995024754635,2.48816534697717,2.39082449171611,2.51427378254596,2.49081911504328,2.62499688917064,2.5954415975016,2.66113618723827
"PTPN20",2.02936100271151,2.17132533879488,1.58983058751944,2.09067054202318,1.62406345193518,1.43651900340623,1.52569306090602,1.55189002397848,1.82793687376492,1.84483554621301,1.873135976551,1.34653146202802,1.34178654481223,1.48301344800127,2.42498656476054,1.73646200571564,1.61857226961846,1.47850074966826,1.19503256501146,1.86333984561913,2.30819193146156,2.53441774870467,1.59537953183048,1.23977073547092,1.90690213712268,2.24190423414254,1.55699338486249,2.23474961687033,2.07899231676675,1.30025260933323,1.27371877773676,2.23626911727576,2.212513310771,2.19150580082688,2.39584153491897,2.15464477275113,1.85836300999108,1.93662097987547,1.39049710512368,1.71298308822069,1.53315963612673,1.66551556772655,1.39990387881713,1.51746719984018,1.87270664229499,2.19889013322422,1.73983082481095,2.32374474638863,1.61266388909506,2.32645681267613,1.86352619294413,1.56417327424689,1.82818879482829,1.45417062786583,1.18206932552574,1.57072035868778,1.81480879346654,2.54629936047499,1.65130661655461,1.97275513880574,1.57657050911431,1.9262803370809,1.38825016490011,1.68282046691231,1.94954987347082,1.97372514383604,1.5550749886874,1.41556939501292,1.40265669752121,1.84489980522047,1.50977183791459,2.09971936502468,1.23570868144022,1.45769409253975,1.92477640609308,1.90947743174796,2.08996586617047,2.02485863860507,2.00868408253481,1.28433052736486,1.76330108402094,1.73596401622007,1.85998941991669,1.76757429318424,1.33003629662779,2.22358936155888,1.31711879867617,1.41608307420836,1.96602802182586,2.19172371317901
"RTKN2",1.66996103896448,1.33616339635637,1.92612849602229,1.31850774173223,2.16626875085166,1.63767979436608,1.49858788257786,1.64337136278549,2.25770463505512,1.3969595463573,1.89865338092423,1.27197539712939,2.15098527381661,1.32889389521384,2.22348124511305,1.45964144992861,2.26094699986938,1.37219991796172,1.67055031778009,1.51310664954817,1.81513271587354,1.40406384847959,1.72303861704086,1.62778424602891,2.16540067618518,1.31923062032462,1.75265868772803,1.35666781910756,2.68198666188529,2.22871712118972,1.89336221076387,1.27453600818047,1.57257442329958,1.36870131039633,1.41267314980951,1.51008084700298,1.74477680115557,1.76558990717765,2.49296578650748,1.78808011093198,2.19469855457781,1.41904262694092,1.67157418374584,1.4483935405918,1.70918915819141,1.4687084233473,1.89674072116387,1.48392667514579,2.23012306641335,1.24617091240284,1.62644380938624,1.59174642842046,1.71055189091749,1.8091509894187,1.85551536323586,1.62530790075454,2.10999233151227,1.32521369541769,2.20186906401356,1.40111707724116,1.92371967874939,1.50946276262575,1.57982699484732,1.83380899656714,2.14666173834251,1.43830349873573,1.78489758187161,1.62819966864109,2.05361184742627,1.72408705239776,2.01124514920427,1.3532837647299,1.80620855466464,1.40702637415934,1.5277259569922,1.55620376594016,2.31871596790577,1.51338967759684,1.87415562557208,1.81073922182967,1.63816653749823,1.38782020404844,2.06309906922611,1.36136412363662,2.40186798387626,1.51464746971124,1.63340795964385,1.36444916764797,1.77744286157694,1.52897131749837
"ANKRD22",2.79254304690811,2.06705697875016,2.50866443403495,2.07575167143665,2.68505430615708,1.68358866917214,1.97380227533167,1.89916402698848,2.52063345116373,2.36945252426978,2.85893981989796,1.34990307384676,2.58383194674765,2.34990590382308,3.00344212822184,2.14491433670456,2.72485760332279,1.61816346431796,2.69540147411707,2.2296494436055,2.48533407950783,1.63563367803445,2.62347828360768,1.42044467352927,2.77813707079022,2.79456142823592,2.04218904626578,2.44386652533696,2.73945281922242,2.6989674181987,2.75863790495676,1.76555171914597,2.34801990922869,2.12665244197289,1.74382945292301,1.5711865258334,2.30571667768597,2.37584850421015,2.91301576106082,2.16986088023779,2.5842337557019,2.00137711629563,2.08877594462414,2.08214052357203,2.62017817556533,1.93891054211565,2.54940795890928,2.00771578265496,2.65775660500787,2.49001039995958,2.71044168530646,2.5214050836263,2.82337029740997,1.89441811780366,2.66717684339848,2.28555313906468,2.47807097160593,1.89324570309532,2.63547580701308,1.70178856214137,2.70923769181462,2.25237932475105,2.36946369178534,2.66481275655225,2.83737210410375,2.12383832969556,2.68710325169615,1.85995762507225,2.57810062003495,2.24082414415868,2.68519562885863,2.08356059464741,2.52072144313804,1.53008073315338,2.46979743270651,2.44061473265196,2.7831171567611,2.68231035232805,2.34660237529899,2.02964723455066,2.09903930107589,2.03965079311144,2.7135462594352,2.45123485427535,2.6466119889876,1.91134644410357,1.99062817547861,1.82110199190342,2.50469919826221,2.33941107185114
"SLC16A12",1.51702367206458,2.5670172389089,1.64048211169989,2.71861808246129,1.49262745541338,1.67108499331449,1.66620212694144,1.89767800897724,1.28658548326394,2.66684519563101,1.80565979040167,2.43770979980346,1.67903638495922,2.65584409292745,1.28264144202033,1.31167167192341,1.32468389410023,1.43812781060331,1.62790094985577,2.53314717407973,1.42789039324871,2.86197123965632,2.5731102990261,1.54444581915143,1.52063847942112,2.46800455902036,1.61026539304654,2.60727112504662,2.09626522699048,1.77817492714175,1.24351676137205,2.84889830929648,2.59445300366861,2.57311757198807,2.83231484634598,2.77056690619625,1.91517667797046,2.19378751046944,1.34533959760969,2.38030278204573,1.40048874595988,2.62120792564047,2.42967755358024,2.5495311779235,1.86744579844763,2.58154889610768,2.03279204242349,2.64736747263871,1.72119764415608,2.86269140724774,2.30545111563124,1.73601165743334,1.47052645318282,1.46371138020162,1.25027036917836,2.86330614193686,1.46069539042852,2.40582630408662,1.63380317079235,2.61771928589215,1.53113438758311,2.37439963676144,1.47050042307965,2.08925067487313,1.69527228519244,2.80100340795887,1.64381002279474,1.83912113001319,1.44515459630065,2.53326431307179,1.31167748386373,2.70127180220197,1.86464773321713,2.59430250607219,2.64478844657621,2.60457902501408,1.94820087399868,2.67288014353708,1.6244237975254,1.6103268216244,2.79193698146018,2.93670577351746,1.60383876526479,2.57270780464226,1.75311670993857,2.78269791369372,1.96551464861727,2.30924604995357,2.294585462161,2.57040949688685
"COL17A1",2.8840879548964,2.01562601891406,2.7872381138849,2.05057483161198,2.58320615309315,1.9055087940281,2.04713351186761,1.93638730049366,2.60205061068549,1.93020746372902,2.60808771475806,1.98973485908166,2.95512678126137,1.98299174994054,2.6337961974163,2.10097764772482,2.4155396500894,1.92300842287028,2.32847746877122,1.83570583496917,2.68207433521819,2.11221971037198,2.31358834234829,2.01043254777743,2.86173308863961,2.02481609649754,2.17642171514638,1.86102634255819,2.59797922800829,2.58928650396909,2.78719213463701,2.13152034393142,2.1826478084369,2.08686527203406,1.90033550864098,1.93756285162075,2.21142344317063,1.84279785520603,2.63932942031082,1.91920276719235,2.22441386903479,1.92731622578751,2.14794160540358,1.87469075131102,2.59407075685154,2.12782144506852,2.63879442531821,2.01943505344215,2.79272835630054,1.91943924643923,2.71795163972515,2.48903163366475,2.34489381438877,2.25233087761875,2.04168455598656,2.12595190725855,2.78673853352707,1.98495385138534,2.9373669929399,2.04542549615145,2.77466478766209,2.0145731092005,2.82404887183041,2.62656062169094,2.67796144454495,1.91878311182089,2.26174442059294,1.93905351918243,2.7638088452057,2.31639196441049,2.65939258067494,1.89436766923989,2.62824633786462,1.82176735034055,2.21462530882997,1.81069398551538,2.77964214673535,2.10331970473524,2.90621140729442,2.03883999546208,2.13844097088919,1.87258451471758,3.01632872077218,1.88750967395414,2.42799763170525,1.89607805539706,2.50179069952422,1.88227523750629,2.83280901848535,1.7514037325986
"CUZD1",1.77146728417973,3.48932456249509,2.72356292995918,3.28981086261158,2.15695313451953,2.62013359119621,1.90417577620105,2.01829945284993,1.56068072062666,1.57525907586075,1.66806010826371,1.59339201922333,1.59526016726536,3.45647762935182,1.94238313200461,2.18079711881295,1.97677053933492,1.66674296005624,2.59867486554181,3.25410268119416,1.72189320455429,3.47062796609787,3.46118801391796,2.43936515796016,2.37662934350506,3.39160276825802,2.32908627235497,3.46840085081114,3.12825215227739,2.86981417090261,1.94092596279433,3.46782723533876,3.50432801047892,3.4590249836427,3.45768621378944,3.45135619843792,3.05234633147889,2.77672095050882,1.92804431765339,3.37774845771381,2.25797913217888,3.23974782673765,3.27349052669148,3.45462337516199,2.17541601563915,3.45633305690261,3.00339535161052,3.44715597919675,1.8574953719009,3.51562415393606,3.12516009186978,2.66072329811402,2.09876314400683,1.87789341886708,2.44082731846862,3.32975508574475,2.124665606754,3.52341140611087,2.94790736496553,3.50949316641015,1.77986903314401,2.68895018743918,2.56793478647782,2.9943117961187,2.29915965294283,3.46770987679961,2.80297898731132,2.1818149739166,1.82239161016852,1.76517402751102,1.9993867242773,3.49989689860268,2.5270653296225,1.89354083758365,3.40626454061069,3.29116001435813,3.00986846934413,3.30655244134435,1.74713385836575,2.7619702844606,3.45783065070917,3.47928230687234,2.34101223994567,3.49060863602774,2.81118122934403,3.42816919665722,1.94368882674784,3.31858438402734,3.33090254070135,3.29704904797587
"CLRN3",2.58003932904337,1.71584506031577,1.7079090461176,1.72453677234848,2.10326262660608,1.31892994682689,1.66290274769809,1.39399821352718,2.48438565013528,1.4474734038495,2.17280111078164,1.51098216748674,2.01389455688961,1.58109088772977,2.90180914140419,1.98761192257843,2.65464404745578,1.64247053731582,2.16163619629548,1.75400665500817,1.28973415160544,1.48088550264493,2.38591415558903,1.60455056050771,2.14128236610674,1.57678815941885,1.3552643999622,1.47360510240407,2.00802068790173,2.24462832478806,2.31458632564547,1.55250003679201,1.89058677224857,2.00743951873362,1.67609134900488,1.65686700747073,1.53283558791421,1.53497296226862,1.35077444420528,1.56570927280302,1.90652121839575,1.93611211333917,1.55618414257566,1.56473910205295,1.97543575966097,1.64572932264804,2.3592962588922,2.16225516011839,1.99719483948801,1.60810427846174,2.30278987913328,2.26063693999559,2.43607653331626,3.15244791594574,1.52444988109678,1.73813658718056,1.85098339800918,1.67500743420965,1.39890304216306,1.48148495040639,1.86780950441056,2.23776254935202,1.86408112749355,1.8373054902755,2.45232658449104,1.49768389188624,1.59346851266745,1.63913953138043,1.60013175826775,1.71876273002163,1.97784772979639,1.93008253654873,2.34728580053097,1.59533656172473,1.92235010369078,1.8247271272321,2.03764227026503,2.01311918812354,1.39484884788733,1.79599546720385,1.51689764498078,1.63878747602614,2.37387924674362,1.44295941515445,2.15895094683452,2.06092242243284,1.79433268153519,1.39744155844879,2.16315089780022,1.45186256824611
"MKI67",2.13285976081923,1.74998470434613,2.46772030905635,1.72314349486955,2.64018361134031,1.85332502725023,1.73137442945099,2.3122178919989,2.69101595227872,1.6810668948397,2.60106415900062,1.78058307227862,2.25229756927153,1.86436247703129,2.79855034119346,1.95231492677846,2.54261217864532,1.70086580513419,2.26915286721717,2.34903684024172,2.31309199481684,1.70165107327748,2.1578683337015,1.86450115027758,2.28483390704816,1.60951386258104,2.04479976565751,2.11545280237419,2.61008109161799,2.46858331700683,2.41622362822129,1.68398833194684,1.866951485768,1.81257626224298,1.72873466694342,1.74986889120347,2.38880120937816,2.02272644463211,2.64072965817007,2.06161032131586,2.46903156452217,1.82205299293378,1.95435267144028,1.72817304018615,2.18676675976068,1.78325967165546,2.13547576861724,1.93831214223777,2.38640814937561,1.63396122494283,2.42375563979139,2.39176497091557,2.29018255817989,2.55338262285122,2.58008758245714,1.78273145762285,2.12942810355056,1.59714497367855,2.64548724405451,1.76415079282232,2.39672669874472,2.04541151631128,2.53833950003256,2.83660888875296,2.51988404490097,1.72884348405143,2.50992635073207,1.89834768051303,2.33183131067404,2.18376279943582,2.50270739484092,1.98298445090236,2.08646788731037,1.75621203606372,2.2939001403476,2.31037793268827,2.22835387546315,2.03916647528896,2.51870633870662,1.84373868562204,1.8129951250894,1.83583516593813,2.33882086966904,1.84706687004019,2.23487221657092,1.90501579801652,2.14771372235215,1.80670350125024,2.20440994463847,2.16402998419394
"BNIP3",2.56279191767311,3.1714726636893,2.78670926404137,2.85323718488594,2.60791496765766,2.60982586614963,2.6268245826631,2.49349875332662,2.54976033730198,2.78323452299118,2.70287470694431,2.73759591418418,2.944727285751,3.16083469499823,2.88006835465803,2.92407897686545,2.59943920351865,2.90552227202185,2.5089762149147,2.74713815604693,2.56003256953107,3.1073062243274,2.96494011884527,2.55409272485221,2.5572924443938,3.24886571940259,2.88515457470516,3.13378872377545,2.66849813416712,2.43472429291731,2.35559987929652,3.14495184982397,3.19724579249168,3.15577513361314,3.13782481550288,3.1016030163088,2.57000867774733,2.58372606228602,2.33371281626676,2.80646842279411,2.52827874965817,2.82506918916018,2.71760294998014,3.0225116314577,2.54538030163181,3.12173822564551,2.62915841805576,2.98312130172354,2.48054691130615,3.19368344460468,2.67785999371588,2.4495323223382,2.45021885601363,2.52174175803062,2.73494801773644,3.06523968827509,2.41858396986098,3.16233734627807,2.54090512118399,3.15996818578204,2.64267153943813,2.56378291883482,2.82421388222447,2.62754847549929,2.2921014611995,3.10551214501479,2.58933684630363,2.63974616204318,2.68059666515262,2.73914818265522,2.70762638556469,3.05250284277499,2.64398544945964,2.80313402301134,2.87786790422454,2.81802429145258,2.50865936387041,2.76147676884329,2.65897690792616,2.59518615627501,3.06336487875843,3.17262672182466,2.74945274505142,3.18651798904781,2.50649785154809,3.06676774351047,2.62894619511588,2.77718823447839,2.88203845792654,2.86971745786406
"MUC5B",2.65970768129667,2.11759198934346,2.00698374704023,2.31572272149416,2.91686640607274,1.91588033465826,2.15698871847938,2.12761347141999,2.73764350153967,1.88976166337567,2.30279572696446,1.94818965819029,2.48395504300208,2.05369872400422,2.20356765768547,1.91163789919765,1.90484629172165,1.90705986189655,2.37331690323348,2.41817645213857,2.61575997935845,2.04681581337328,2.88682129778589,2.18874272497163,2.10705173823627,2.11685710547941,1.98778289098138,1.7973782759402,2.04708813065152,1.98941516436943,1.85630848971744,2.08495886659926,2.2488626841212,2.68756688691465,1.96776622439452,2.1608266293421,1.9247650066909,1.87012005721819,2.70458870817686,1.90602471879496,1.87531219236092,2.1604071530733,2.04211898871996,1.93579916553204,2.17085123486544,2.01729125901272,2.43568459406662,2.19151843432578,1.85814813907726,2.28465034186315,2.21712832777813,2.71719494178262,1.95693390118762,1.8256513223804,3.00606997567182,2.00742157768868,2.15202761905228,2.05436576180606,2.3623127758255,2.06381008630428,2.61510079093915,2.52561038260341,2.67242307891868,2.30236877298241,2.23490899444959,1.94480973060707,2.75126446380814,2.29179802587248,2.35970107441397,2.28898157740401,2.52066864859746,2.43482035180158,2.60356106990356,1.90759445905976,2.28525128287041,2.23169044836722,2.07594672618135,2.36218651196824,2.35081121125111,2.01265090656444,2.15839843089122,1.93027181593364,2.38641642716005,1.88183295654579,2.5251317575124,2.33599196260233,2.01898305622068,1.92966982139273,2.14642713576875,1.98263770404541
"FAM111B",1.71810950925046,1.59850336963288,1.89601603600745,1.54217879223998,2.12525433903147,1.40717869260545,1.23731896557455,1.83625137129438,1.92230062248257,1.18400728338889,2.22174409341136,1.54502437967505,1.67312671727865,1.67601459850003,2.53250647985392,1.61957734404188,2.11904070865261,1.48515371976045,1.79863120969147,1.91720258642199,1.93166414874401,1.56179534849278,1.73896666645983,1.69544601933991,1.74030157327818,1.25154944289977,1.47367263421394,1.62251809344033,2.41287363813752,2.02010389182591,1.88653844184042,1.32675592173947,1.21167262836221,1.29662773077703,1.25455171690813,1.27989913762755,1.86117725000442,1.69681733907799,1.90278365440365,1.33983860376766,2.08766650146867,1.29961393108321,1.55339982668468,1.30762087170822,1.5796049756777,1.65296368130998,1.56924802986718,1.60758834812418,2.0293397980938,1.46819750414779,1.86078009125324,1.71698650597229,1.72188008387668,2.17551502034943,2.10634161863013,1.84390346882666,1.45121374990085,1.40918996320745,2.01687423795243,1.69879632968043,1.94964324780184,1.5682851016158,1.83170702555595,2.11468018572757,2.01082637655234,1.45012645704596,1.91276864764663,1.43563392748046,1.87744193931631,1.74056495264894,1.93681317164342,1.64804660951354,1.5969494500357,1.62762084480963,1.76234456303641,1.68306310129354,1.68296425517518,1.73679967469595,1.57069607502152,1.43793080149428,1.27121051082971,1.62290693035603,1.67114388613019,1.65075077534047,1.464798939984,1.31381468978666,1.5104758769782,1.38437037007631,1.62452205797686,1.65717808594539
"PGA3",1.61802717013819,1.79965515183756,1.50835765700446,2.47266452327057,1.60598257718507,1.64510675274842,1.59450555468663,1.5333291092795,1.59405642062555,1.65922130146731,1.58384157222246,1.70088355602827,1.56474885575897,1.59624343682165,1.68517319760806,1.55419589398473,1.57906909302979,1.75247458175965,1.6690993521133,2.00988817103799,1.35686497746893,2.11750555184501,2.43293803385792,1.508590914905,1.6641096028355,1.60444618584589,1.51679177372186,2.11935949739268,1.57127877022751,1.42150070095859,1.51488980964161,1.64708421262895,1.7680826707561,1.76485991646692,2.61214958706186,2.4570005977525,1.48622524095587,1.54243141042848,1.60709591225261,2.97920040607549,1.8036362242722,2.85629653627331,1.55007321659582,1.64570165857883,1.61583058882828,1.59040081609186,1.95760263084263,2.85505881890022,1.68040988069209,1.9470451874611,1.77623456186121,1.61361180041612,1.43179944173166,1.58830567662975,1.48532892668509,2.53308236970001,1.59478738657447,1.80947618449999,2.3760347213483,2.82243852074608,1.45662744369515,1.56652780385217,1.55820394831892,1.52526709170203,1.6108087089472,2.00624056632646,1.52236716085706,1.50612966584537,1.51714464770851,1.3718766386933,1.58380788277966,2.14313868771087,1.56928206102532,1.53625685305311,2.13138205319666,2.05624015383088,1.51726561320902,2.05098918853489,1.45310663903981,1.59820796777141,2.34718940330623,2.33210638698974,1.58315318886415,1.94002764353811,1.56729232104587,1.72226490750843,1.72714064411296,1.50089890919021,1.64235500618135,1.42318013123837
"PGA3",1.73059213698359,1.87809751976448,1.61828564815392,2.51351601147968,1.70384046713032,1.77780052622219,1.67193644011547,1.59294253831299,1.76845536715354,1.64177721169212,1.66382278156708,1.76785392301737,1.62292098274014,1.64536964836544,1.75135659697461,1.61458264580237,1.67813952985774,1.83130166938234,1.71340548724022,2.04000515459035,1.4740102458545,2.22670889020632,2.50095498082165,1.62788227787786,1.72948316268157,1.64923375538279,1.6607552385062,2.19592393120767,1.66490602951758,1.55205239128739,1.54060760410095,1.71746915355558,1.82440535211122,1.82337437388487,2.66235819389149,2.52342646181247,1.60353495904353,1.63844460271738,1.58692323298084,3.04460744757941,1.92648529716346,2.94790362561174,1.6474849056022,1.7701905254082,1.62445187262301,1.68158869286032,2.06679873577418,2.95619050450563,1.68535263784796,2.02141931773267,1.84713904950342,1.69141802999401,1.56349496403229,1.59774568541945,1.6092774513115,2.57627058156583,1.67583399296895,1.8562009051546,2.49581026667909,2.89523475101856,1.65745708457351,1.71905636379591,1.66476498025895,1.60214803075798,1.59060201943572,2.08110779582324,1.62638306324976,1.50626171566263,1.60013651694408,1.44698136586369,1.63988967854869,2.20930674916956,1.60601575277523,1.65681667964932,2.19151527596143,2.10653258137267,1.6691810076773,2.16013604198851,1.61389935185106,1.66852309536857,2.40567656544664,2.44665589370232,1.70093680740011,1.98365945570742,1.63219375189833,1.82160001912585,1.77433375817104,1.58477974777471,1.75271434304713,1.54977758438444
"PGA3",1.72163514265558,1.87092097472815,1.61112987776371,2.50099321023,1.69544601933991,1.76034019013221,1.66081455450135,1.5845584895455,1.76400212990412,1.63301729164845,1.66198212673172,1.77517278073443,1.61470984411521,1.63548973750401,1.74698343145842,1.60035064113485,1.6579692039154,1.81769692516457,1.71439060427172,2.03385992879717,1.46926605714921,2.22809831731136,2.47959791525005,1.62456416755031,1.72748050160355,1.67190927404275,1.65559912656606,2.1901723448023,1.65628126596347,1.5302755424272,1.54751399136935,1.7206243203092,1.79758164048296,1.81909589633364,2.64154602908752,2.48795705214012,1.59755024317762,1.62731733629343,1.58244039009802,3.03629759655959,1.90785976107286,2.93948612662952,1.63082945713581,1.76369201222716,1.61589178090688,1.67394531130084,2.04840709442901,2.93963092710013,1.6844731673413,2.00051567130636,1.83980644413386,1.69368989626682,1.54970859481746,1.59424278045243,1.60062657655569,2.56422937915568,1.67276023465377,1.85053141772987,2.4765812919402,2.89169331174577,1.64622257615489,1.70828436906569,1.66165384253725,1.60576454718307,1.59798399378995,2.05959063092973,1.6148982654484,1.50253937763155,1.59496887627261,1.44058018449779,1.62998602241965,2.20339851477682,1.59847478499931,1.66091492986081,2.14989666436645,2.0858733040759,1.65952273927434,2.14875192634509,1.61102125513615,1.67425724976362,2.38649368419124,2.41787951243522,1.69174854330003,1.96353331024967,1.63441204899182,1.8113764918599,1.75921123904518,1.59266991251935,1.73926918076567,1.55404359410065
"FOLH1",1.68745491137894,1.24368126583974,1.67881560302495,1.38338081607863,1.44706602951298,1.58278720105532,1.67418944279155,1.71425870796048,1.87583116580245,1.67182324477091,1.91186028584678,1.51393536065481,2.11869527467387,1.3817263586256,1.76786663217663,1.61250348428196,1.90469988389256,1.53504266008627,2.10217435273767,1.62283666638228,1.57273932933969,1.29411194837004,1.42855514321893,1.69236023977348,1.65207800812004,1.28517728887113,1.52360210005615,1.4505699181304,1.66035821483034,1.56467570135646,1.64496836738967,1.24054025753244,1.42688732779271,1.46855725182031,1.24453395130532,1.26968550416744,1.67282810883063,1.70489851688147,1.58532312940467,1.34538502001371,1.82979274373136,1.53228703276397,1.51383432380733,1.44059612990252,1.68264071142861,1.38292174217475,1.74851275690686,1.45078631987985,1.41003168988133,1.25070089499744,1.45113460574678,1.61001965257606,1.87165443019429,3.22056058189655,1.87887833161835,1.60720483081626,1.59664895961626,1.28727724327647,1.59744536081466,1.27650857638616,1.86035898357236,1.57829146789121,2.1035345668525,1.68677391299911,1.70875669564594,1.28413505026476,1.46525358971621,1.6014730834736,2.06389290045921,1.58222840901941,2.40399843002247,1.34990873379384,1.86500026362574,1.71541898186326,1.65833489217786,1.6478210334013,1.62797563535088,1.58168868022865,2.13010717865883,1.82048534298638,1.35103462161425,1.30032290526098,1.70527904794961,1.31793496474277,1.81579263647993,1.30731193906419,1.7765714718851,1.37538980725509,1.55021115756539,1.50545399112846
