"","GSM711904","GSM711905","GSM711906","GSM711907","GSM711908","GSM711909","GSM711910","GSM711911","GSM711912","GSM711913","GSM711914","GSM711915","GSM711916","GSM711917","GSM711918","GSM711919","GSM711920","GSM711921","GSM711922","GSM711923","GSM711924","GSM711925","GSM711926","GSM711927","GSM711928","GSM711929","GSM711930","GSM711931","GSM711932","GSM711933","GSM711934","GSM711935","GSM711936","GSM711937","GSM711938","GSM711939","GSM711940","GSM711941","GSM711942","GSM711943","GSM711944","GSM711945","GSM711946","GSM711947","GSM711948","GSM711949","GSM711950","GSM711951","GSM711952","GSM711953","GSM711954","GSM711955","GSM711956","GSM711957","GSM711958","GSM711959","GSM711960","GSM711961","GSM711962","GSM711963","GSM711964","GSM711965","GSM711966","GSM711967","GSM711968","GSM711969","GSM711970","GSM711971","GSM711972","GSM711973","GSM711974","GSM711975","GSM711976","GSM711977","GSM711978","GSM711979","GSM711980","GSM711981","GSM711982","GSM711983","GSM711984","GSM711985","GSM711986","GSM711987","GSM711988","GSM711989","GSM711990","GSM711991","GSM711992","GSM711993"
"LMO7",2.93303058162917,2.36452761000608,2.68304737622771,2.48807020368392,2.93762499353009,2.0551401114967,2.19920118381294,2.34688032171348,2.91394445233748,2.47148143321065,2.91293914127375,2.12988305328307,2.83514391897521,2.52119148077122,2.91901202988336,2.57524697221688,2.8427536130327,1.89886230343355,2.91763224837972,2.5258734334851,2.82298501854688,2.43546591501457,2.76357304529082,2.2325717366903,2.91043334837413,2.4492338423609,2.51566451941575,2.63290565278778,2.90948319217855,2.76725434712559,2.84563255708562,2.43341885919512,2.52679748917322,2.44691786486603,2.56320695174394,2.58452241161668,2.71446753821832,2.66586343491705,2.77735027510434,2.46096530604609,2.43760594394323,2.49568748869387,2.6282603383373,2.15149517539183,2.7713003551109,2.34055372391696,2.74962865652468,2.60527623004576,2.78799447115217,2.52811118330361,2.79560072910131,2.73341942313262,2.87839969306865,2.89595595218121,2.81099005201533,2.30481181529156,2.79204738347871,2.40625909749519,2.8181531715482,2.45987747365771,2.90389630273305,2.50839569075719,2.77307219816188,2.54820972147966,2.86918838202361,2.55028997505539,2.66127759170551,2.61390877879666,2.81674714263901,2.68779976819351,2.83889934102238,2.60696804083672,2.84893235125129,2.5073405161397,2.70677365186314,2.72797924999319,2.98307751087312,2.72494707406836,2.77466689588677,2.67431827331376,2.41570729528223,2.45126914822548,2.94341502893787,2.54579296229884,2.86198513058554,2.56673479913796,2.49657483603828,2.44854419672675,2.79345478938821,2.65611419452663
"SKA3",1.28989937024284,1.29136780428531,1.80964904318438,1.4128086179487,2.04889878022756,1.51150346102722,1.39408604416277,1.59479216291168,1.96585814875728,1.23326226590563,1.80690143234978,1.30383334167057,1.68994766834251,1.48163477343705,2.11115821053811,1.45820874434818,2.0181783643202,1.45629099674238,1.70598674576294,1.68929468705596,1.74411372271667,1.35891382879406,1.57667208334265,1.36961723635891,1.58186218650428,1.352577753178,1.30840747688609,1.55961906822377,1.99664182864122,1.82871281223002,1.58829608089294,1.43970291572221,1.41311743775032,1.43841528913608,1.30745184128732,1.33518023296976,1.82753045675139,1.48685335925664,1.9069175256646,1.47131234111714,1.73332396776694,1.32583538794046,1.32903746267317,1.41953889151378,1.4777032285005,1.5579638768084,1.51609081084331,1.32420575417459,1.62246186738273,1.31199129387721,1.65995195108614,1.62783092869252,1.63059651340869,2.01731976887083,1.83402347647353,1.60518139201829,1.50305864033396,1.25661820008123,1.94234934835629,1.39127280827163,1.86186010740739,1.40660741549258,1.8420536017612,2.06704320695832,1.78954564292669,1.42432016808238,1.85042740222579,1.39720604993308,1.78820125120699,1.44070774280124,1.72334885853507,1.54390660947747,1.55101883278057,1.29381187782634,1.53019562385605,1.61214958706186,1.52306006179525,1.29943223699195,1.81871151895909,1.31422666704877,1.5558308763645,1.44223225431281,1.67460075611753,1.45753650935775,1.53111442024566,1.38169313938428,1.53382246187728,1.42393846361344,1.59258380945917,1.59242594050097
"DIAPH3",1.37717928973664,1.57253561913886,2.0801118598616,1.50976170534839,2.22677361608038,1.31589658067132,1.39583605233625,1.53070003562034,1.92126874297947,1.2449235825863,2.114390347778,1.33795651491887,2.01398028637313,1.55440712204842,1.91936678111178,1.52092506112747,1.91611735908419,1.29995381342203,1.66925812257767,1.81160666214939,1.61932848896592,1.37071111737075,1.66759697253016,1.46803584917242,1.77886037587529,1.37333639405157,1.60444144136365,1.71212030602614,2.08051782087834,1.87283663771155,1.76734970271086,1.64274777429728,1.5572924443938,1.65355535674719,1.65337191744972,1.45177291154145,1.91288742061702,1.50676948696442,1.96980437467944,1.59243072466262,1.88747847987338,1.26595890837185,1.56600165863511,1.49509647345555,1.55902185125992,1.50673902572556,1.46782723533876,1.44836182150595,1.82406720725068,1.64089389453716,1.68499373504689,1.67900484675142,1.64415162346772,1.98634903912128,1.95331366953966,1.79349640771225,1.75744148207389,1.62132281799121,1.92547919524559,1.64193901747607,1.95260940416646,1.54481177328557,2.01956671103821,2.31753562201635,1.8041113978153,1.4640513307112,1.66749706101423,1.59803641634917,2.03200912858667,1.71822351538715,2.02236071051231,1.54166351215451,1.61885413683064,1.25088883077292,1.68720853460364,1.85280588114129,1.61305539065748,1.55967290350669,2.08553343217378,1.61607063517944,1.69773379355184,1.61219205931223,1.8096449277421,1.622981874823,1.65389007335103,1.39288889161623,1.56546069824658,1.45148280755314,1.65223866279453,1.80995355333978
"CDKN3",1.53839413524897,1.33144152942353,1.93813144443237,1.55241150254654,2.39794257075645,1.8750329703227,1.4954956271715,1.67765256092748,2.07296670041637,1.44820321561526,1.69085955845502,1.26540688960059,1.88155499382259,1.43851642536804,1.98392207492874,1.70906561069164,1.8902170884158,1.5934780740628,1.6846661583144,1.696136294473,1.88166070426743,1.4043690953969,1.67993718547856,1.63037751200518,1.71767532648068,1.37744585489138,1.4807666170289,1.59044393345642,2.09383057163514,1.85284182804526,1.77333810355689,1.45910107245483,1.49272998836636,1.55487858941529,1.36583808698002,1.43630045080426,1.82772555120634,1.49968008718706,2.0342755915751,1.47542216430289,1.86761580286472,1.40789111178793,1.48143845043999,1.40095319111375,1.68302715803408,1.44324062726168,1.65912080820054,1.49047771285722,1.96990381285184,1.5112403072487,1.85501694515634,1.95849007645736,1.6627933977371,2.10185846526644,2.10438027551713,1.45235294457021,1.75295834487351,1.42386318602194,2.15933209179581,1.64574315448372,1.82725402777076,1.55295737719463,1.90320798895799,2.35685371200265,1.95276221051409,1.59028583015266,1.81194773986637,1.55902674748598,2.08903028382733,1.72686172687691,1.80698389562736,1.55112714506721,1.68885174386588,1.44564196106438,1.7273715816384,1.76612443351068,1.71208948283141,1.54324840164441,1.86119710507226,1.76279101841755,1.54253541682704,1.73952410785403,1.90038188437695,1.54002230812435,1.69529901488462,1.37311362615148,1.6938415241847,1.50156652982549,1.62967834891545,1.55371437489951
"AKAP5",1.52826624537834,1.34034007972968,1.35047461639619,1.30097298026823,1.70523038096876,1.45548109956884,1.31851931064145,1.48862297567992,1.6883862832905,1.23147541830637,1.80854156582474,1.14224350681956,1.57076406825704,1.26106739350893,1.95756920172076,1.53200768818226,1.57590284335916,1.40735275114004,1.70258219329513,1.36424743914041,1.42795473727918,1.40966247670709,1.41947417103223,1.49093460877171,1.68906204698287,1.15775517797959,1.26023647281835,1.3182763440637,1.61327232167913,1.66002043052014,1.54952132078964,1.29008226880937,1.16377565162745,1.28011895152439,1.34414106513572,1.17440002642414,1.61446957121981,1.66502431826357,1.61840312285379,1.50093459138964,1.4701567816947,1.2163244812183,1.55586031851958,1.25476938089499,1.55035893682707,1.12674824339189,1.53450988412708,1.415839775283,1.19225730154037,1.18688716839315,1.41080238932033,1.48074077103336,1.72564082955092,1.49947599961551,1.91461427074109,1.46534763729226,1.49979232304646,1.21879976308903,1.37605139633736,1.23159215288759,1.74121671777948,1.43257998202392,1.37726259663846,1.4587337100733,1.65828918621388,1.19665110478886,1.72179698348064,1.55753752893345,1.44874768968536,1.44060676007443,1.70590714708729,1.38527088225199,1.46061676473209,1.46807235349211,1.32988135047266,1.60517664995326,1.55428923112874,1.45748397780517,1.60993930526543,1.50800262695228,1.3270549688024,1.13416835766197,1.45514438514286,1.30081488087301,1.74132891253042,1.20381507177495,1.27380827809397,1.38060755667663,1.27639542033059,1.63546651994439
"GSKIP",2.21922119239341,1.79634856240059,2.19043787033412,1.74598161808612,1.75025061045634,1.96254161972233,1.91225129647552,2.03059033758731,2.30842786465102,1.88454322061504,2.13642765912007,1.58483746173251,2.10902617649837,1.99314536716192,2.3066122243754,2.0796443514739,2.25694119815523,1.93364817005554,2.28868929571303,2.10334656424994,2.18948617756827,1.8681059360099,2.20757742279097,1.88555484197898,2.25133432262344,1.80706635419168,1.99684426243548,2.16075887605024,2.31724617414088,2.15997464215113,2.31480671725014,1.87544588518951,1.92403905927113,1.98537655723099,1.88593352925062,1.87686855295795,2.00429643408223,2.06515178018261,1.97926809808223,1.99447473129579,2.06652666984083,1.8089245444911,1.97792097884967,1.68666635754814,2.13319853164912,2.10662637837491,2.17272751801285,2.08345847791092,2.4192988718132,1.99127421413926,2.19743453098755,2.10973163369345,2.13305382374574,2.55587749283257,2.22808600011238,2.03736816400483,2.0314587186313,1.86946873741921,2.22946179676561,2.12461929177544,2.26577892545791,1.9999495047899,2.14557312093422,2.19497585170908,2.41051478205022,1.937788809371,2.10410513901124,2.1133871256367,2.22139455574916,2.14518506168377,2.1139604808519,2.08495886659926,2.1327808124981,1.97186171646491,2.24036928809796,2.21327261741654,2.23961494891066,2.12062067866961,2.15161856397583,2.03332432222711,1.969237077739,2.01934608880481,2.34349594482073,2.10910643546425,2.2455778046529,2.0033611677431,2.06335107167694,1.94517318130111,2.02047375436045,2.08099527586976
"POLE2",1.59526494203758,1.29081363129282,1.74828947337042,1.48464343720867,2.2718349991735,1.44726179517457,1.34094389897192,1.59552275627366,1.86017620047804,1.56176114027244,1.54805678831146,1.33512876992294,1.6988807655109,1.46091027880479,1.6849533528939,1.52831626184743,1.9565845524567,1.37903866554565,1.80454511527871,1.62137908845758,1.83422174085419,1.29328807576968,1.53539109867605,1.46718555873832,1.53588872215283,1.40290768546063,1.39928595785699,1.5910761734648,1.82919603941164,1.70876110918378,1.56720955848569,1.51100241541192,1.56352913116654,1.59522196851864,1.45171489541044,1.47541697595615,1.79731186498256,1.61052998982686,1.88768122934299,1.46133995955877,1.88523463704456,1.40648224839257,1.5329652159336,1.45901711215722,1.59267469587202,1.37067206447022,1.53762905387159,1.48599863937045,1.81393096724727,1.66109741262441,1.83742256707754,1.83673611935337,1.60124010582925,2.08924389411219,1.89769736800874,1.6339426312356,1.53289043195925,1.45509702837341,1.86438228831115,1.59952727875842,1.75169936639033,1.55094497883167,1.79233480570669,2.19609395266573,1.71095296826436,1.58026128138471,1.57147780382662,1.44354300176094,1.82298705733016,1.54308999102192,1.55222457907327,1.6349045410399,1.7597353526213,1.46041756045443,1.57970150994968,1.5955275301769,1.50773883377272,1.54749424945008,1.68678287559142,1.5964104306008,1.5138444278105,1.58428908589306,1.55248528146173,1.58738899564592,1.77368412924951,1.50033807298314,1.55428923112874,1.51079992337109,1.59305253062577,1.5082815864908
"DLGAP5",1.81666523555245,1.26429621203483,2.32686807165237,1.53282561604565,2.7308638143888,1.52762087741627,1.57721852668808,2.00497592040505,2.31065131359834,1.29047158854064,2.17071986769959,1.36844429987388,2.17011093682089,1.3789443668577,2.27207097940957,1.53734080112724,2.24091570857459,1.56182955590201,2.05638930634563,2.08736778997533,2.13576140171994,1.33159057586624,1.93340267726354,1.55229344843379,2.05156004009975,1.35394992276369,1.77913362352545,1.9370279439133,2.3518120462011,2.21559162851598,2.14630982017419,1.29202192607205,1.47425431583264,1.54182207947591,1.26463250738634,1.07970237169738,2.3723113767771,1.85516050721861,2.33413345668493,1.64429931763033,2.19321347797173,1.49640610306514,1.56720468995194,1.11944250373433,1.89225500784799,1.2300677159274,1.86086350366069,1.35906568817384,2.3469285314581,1.40200719997265,2.06130962195538,2.20940657476074,2.01044328998835,2.39971251565999,2.42281426813857,1.50387788074198,1.88211869337687,1.39475009027854,2.52185731471359,1.53538612157438,2.19250035033699,1.76477925529871,2.26260153238726,2.75199493961387,2.27102520391324,1.48147978381747,2.25268813698043,1.53884603815223,2.30164909883567,1.97667523887334,2.16527524443878,1.70987730064649,1.94067794726779,1.4152502811051,2.1030745885604,2.04130957740469,1.84752795445782,1.74167407243335,2.24434518581758,1.5989415964419,1.49873594005608,1.53812093847409,2.19848786737249,1.53006574673499,1.85693391511811,1.47354276254295,1.79957641285319,1.44143567225384,1.88225958385771,1.84577103548343
"GPX2",2.75892353480457,1.74679430109055,2.02966843465021,2.49705025008809,2.84193287582641,1.71334829461217,2.05252023187095,1.99966092682273,2.6781305134082,1.73328491602419,2.64321433626173,1.89473241142954,2.42759544638484,2.14530572994386,2.62005849861789,1.82100808226141,2.67535302047702,1.72992250544201,2.60810191223,2.54855252887247,2.48699747897928,1.92400484331119,2.74515986991378,1.83478401607257,2.92945773832863,2.00567304987727,1.55238690873634,2.56254283990802,2.39374567066083,2.52332608750055,2.76117887599877,1.84868202399686,2.46496879716616,2.33989274877109,1.9548030454739,1.95851977230984,2.3901311145225,2.3520353016444,2.82395719123348,2.46644179588582,2.42397341258865,2.22068903599308,2.36299440976704,1.81883011439226,2.71327570070364,1.65577312564443,2.76438862163249,2.51021000331885,2.78595850788012,2.10559762797263,2.66006836418999,2.59291145200903,2.82115506856242,2.54685742766799,2.7254227034066,2.04861285568457,2.50735827786712,2.2760171764709,2.29745850323249,1.76583174124062,2.61808591920836,2.69852965776823,2.79272419230595,2.9045380474251,2.81471857427816,2.19011227867817,2.44018149209194,2.20467599258044,2.2178976146029,2.44009642345046,2.63782119858046,2.37454709284731,2.77172714795999,2.09889449359505,2.78127157528082,2.71543216143326,2.82171021503467,2.65367228712627,1.95387981353505,2.22558342875685,2.29630762362236,2.08568298567512,2.68018255613517,1.98758281955573,2.54529380089999,2.49110141672504,2.18420411049156,2.23853925720047,2.45486811540444,2.37826190442421
"RNU6-419P",1.35656077899842,2.15651635078668,1.30179247719946,1.49882783015935,1.34659386589051,1.21338461244289,1.43575659089143,1.38077377025102,1.15851153617373,1.18009055968788,1.41710988423005,1.57874553597116,1.38936305799919,1.55649808438249,1.46223558964674,1.67941478968584,1.32046157160578,1.54723757991294,1.24826764564974,1.30870452726224,1.18709627529406,1.53472401400067,1.50855035102261,1.57478453697613,1.22665032619889,1.86186407656369,1.25068876926797,1.32348536475708,1.42143606842757,1.27461949471604,1.30279865087117,1.43143040925006,1.55732675873588,1.47430104792692,1.56120392076992,1.49700424912313,1.2755136902578,1.30103153120334,1.34899153266951,1.26166319411621,1.33249026000306,1.22313212812739,1.11876503243037,1.62679421792994,1.30202653370515,1.62380600711198,1.37077806274087,1.46652271499444,1.34645203502618,1.63194240886557,1.44719301567183,1.31051462961878,1.28646720048607,1.18632940177123,1.33698028405351,1.73709398831139,1.38751143516346,1.36789660299383,1.35639738667659,1.50559626473719,1.38928044692357,1.26909899410375,1.26152479773329,1.24238909626731,1.27587717131523,1.26526284995964,1.47169732200018,1.16930932020353,1.27109693844638,1.36470128862252,1.30636141066498,1.34950116083757,1.16076532888179,1.34556669533018,1.16871262833995,1.14017004380434,1.29420019253578,1.23796746958794,1.24655402161856,1.41355617325764,1.50413729468617,1.38943465043852,1.24456439503879,1.35165659479456,1.30484977253694,1.48006344090941,1.37206615601573,1.483214717201,1.45435490263213,1.31122408219278
"ARHGAP11A",1.64702893589794,1.72980942009279,2.21207434884982,1.57047750362962,2.53167839118545,1.81223122503339,1.67010611454489,2.13731989633183,2.39560028156709,1.53021060892537,2.21790071573569,1.19362667824163,1.7905635408545,1.93402954522054,2.27485800105716,1.55042296980642,2.46685417493418,1.72659147437281,2.02994400759874,2.02461400435351,2.24619828072094,1.73196955677503,2.02370956114998,1.77803190904588,2.02143353200207,1.99138669691743,1.60006037623918,2.12514851723244,2.44768498149107,2.18917302509053,2.00051567130636,1.68350782503642,1.70820489706077,1.78072583770705,2.05855894497227,1.77152644427726,2.1541003289487,2.05471652773298,2.18328958942395,1.72706656198134,2.20398729704096,1.56974869307375,1.80129112129283,1.49358073074916,2.06458973127771,1.9380712068008,1.97830547537597,1.77609977581872,2.18994155077523,1.98012769321126,1.90365147804052,2.15413598334152,1.98864106446734,2.40513193025266,2.40713789459852,2.01030363500702,1.72942660389347,1.70438508336904,2.27885902325118,2.00941883938333,2.17091531206931,1.8296344584734,2.18918884250214,2.64211698288072,2.24609184545623,2.00718473498313,2.14811412148698,1.81186966895118,2.35660303262181,2.05279495177342,2.05126768093078,2.02344344049941,2.14528942401201,1.77873424411784,2.03348643467294,2.14838099252076,1.93760804600208,1.73022257359139,2.08757485792822,1.85079142368528,1.84502028314558,2.05966676642925,1.83428242858526,1.99105648061958,2.16293184787151,1.78524503211679,1.82803439681435,1.65087941879937,2.00975204475154,2.03250996027478
"BUB1B",1.80385523673996,1.61333362236089,2.08637277045853,1.76341582393368,2.42169458118029,1.7998043297081,1.65929895056112,2.10000543474727,2.11001572516699,1.65542052674075,2.38306279849886,1.65792805818472,2.02674341253677,1.77873424411784,2.31443261157151,1.74818640777397,2.39123155796666,1.66996103896448,2.01933185395372,2.10764435349445,2.03689714188604,1.5584782668512,2.00376052869874,1.7111116054504,2.0370412769228,1.56140434905861,1.90120094333202,1.77106577656441,2.24642937026176,2.13861790305405,2.1471796839193,1.80357836637063,1.76518676030017,1.68873986801449,1.55316878665678,1.54067207134245,2.13425051634896,1.90618253951782,2.26564092334946,1.98613056096079,2.19472376561046,1.68086442237599,1.71452248852562,1.54244626894449,1.83901628855777,1.72085630320188,1.90220481516469,1.82120814326881,2.19440859603247,1.64428085668686,2.04239219391244,2.02952002741082,2.0120429862382,2.32802931709332,2.34223328904478,1.84010465567469,1.86328829849219,1.58162119993017,2.24865019855387,1.79476934831365,2.15892833337602,1.87123648514551,2.20993990071819,2.64393236206195,2.24154124326322,1.61938483727079,2.2204940288909,1.78018829432029,2.25340239040532,1.86140358158086,2.19925144832063,1.91418562278982,1.99311999953418,1.59112405914688,2.0385731398741,1.9667110050827,1.8696779812912,1.81414021730582,2.16174904803624,1.70761755152999,1.78207301543385,2.07190679433611,1.84669789637585,1.67951387928654,1.92878341003976,1.68029734825971,1.87772462131152,1.58924095462887,1.97096406045058,1.91663332598676
"AC087721.2",1.90288782080701,1.73982218578916,2.10600653519056,1.91131576119455,2.36090360599907,1.8476602384326,1.67968501802275,2.17109791648808,2.16290607510494,1.50841851052756,2.24930576762186,1.67326242796239,1.99905472513689,1.84018121355849,2.32623819375236,1.77273446987116,2.32787990225943,1.78602753520003,2.13857858667037,2.08823320441703,2.13023241002878,1.84760411943981,2.01153499754065,1.91384490992103,2.04024017805476,1.73649231257037,1.920563899265,2.16034583478638,2.22695544942605,2.12754083863815,2.17959703615519,1.85478163199128,1.82887119863314,1.84397982539359,1.71126141344427,1.805548361637,2.12009974531739,2.04848033484985,2.29265513982193,2.05644133266508,2.12839569277735,1.77609556355198,1.90345096073184,1.72065933898531,1.98644734350029,1.81304439507717,1.98200969761978,1.84241974197666,2.16192636865259,1.82249358773871,2.04282291239276,2.10644547869556,2.04726964695148,2.20807708015386,2.39322946729331,1.87430123090686,2.01093376574428,1.71284666211724,2.15894771636215,1.93367838166614,2.12581308169948,1.84627265751337,2.25661820008123,2.50039161676162,2.16886022026677,1.92458260400513,2.2179689389706,1.91575416061481,2.24494184397095,2.02520956313423,2.10466206827346,1.95232611056209,1.91040264603924,1.69315461149458,2.0922920213962,2.14046456553154,2.05086384941568,1.93961400311986,2.12469537988365,1.78160311499063,1.90451877996967,1.9125387366965,2.1004327509042,1.93186456428361,2.01487656878184,1.78793807144768,1.91576180784066,1.85745157816531,1.89530649954057,1.94034343456081
"CKMT1B",2.59837949879684,2.00496154305649,2.15117041815653,2.13690992937181,2.73344979396999,2.19680845342655,2.04866865028922,2.05074198149803,2.41330973948915,2.34638395125831,2.81890985411601,2.44231454272496,2.33850428496245,2.07471093384149,2.65510448826148,2.1435828048867,2.48106122865563,2.35179791494717,2.58263307314461,2.15543514683261,2.58132232066243,2.0088346485671,2.4735609452807,1.94747914596667,2.64617648483962,2.16295439866459,1.7482035858847,2.13798871230473,2.46583606359031,2.46670802875646,2.58226936233701,2.02139088877371,2.36545178802016,2.29358825526901,2.14330851336308,2.12633856517659,2.02178529055027,2.06233588923826,2.6211024041967,2.04482074426064,2.40423010704142,2.28774118699641,2.10231547159538,2.19147105813444,2.42028835890522,2.14447715539714,2.45199967948874,2.2492572171647,2.52076418016066,2.1498121409145,2.4674307859294,2.49245826010801,2.58865587735133,2.93759674753948,2.58997196771565,2.19021660245146,2.09610326935001,2.12245406190437,2.1064521790882,2.17037697508295,2.67353381103799,2.23937054394032,2.64132637129442,2.69451473804203,2.72939397281476,2.29323803978026,2.62717489874623,2.10616403410058,2.4333253779292,2.5718272598089,2.19076338852618,2.26133523331595,2.46301030626043,2.37446362898939,2.5365975391708,2.14205394471985,2.59253118839253,2.52927124370593,2.42004576819429,2.04885694115092,2.21211793969423,2.15861493895853,2.5988820625697,2.05727003235577,2.44656855940892,2.26987098323045,2.20196313441553,2.12603453517798,2.30077388931259,2.12349404267178
"CKMT1B",2.6397322725914,2.09912348479047,2.17552460108987,2.1755884710669,2.77519385542063,2.22065189381529,2.10958789551908,2.10148872186672,2.46250521728718,2.39359192726917,2.86105017109915,2.49364989557635,2.39135255551699,2.14152434618629,2.68978668670884,2.13533785653182,2.51703879457485,2.38170974910055,2.63727173073667,2.20587729218104,2.63248693010357,2.06468284653549,2.50101359883359,1.99940476552008,2.68067992272219,2.25693817981638,1.80590737907009,2.18644350794285,2.50544636893203,2.52024622270703,2.63403327329498,2.09623148731468,2.41842205607137,2.35832592604552,2.16488923218898,2.16169101110068,2.03357100784863,2.10607355810494,2.68574732783217,2.09680832718145,2.43119770981426,2.34124286683437,2.15260853762975,2.25573335840978,2.46789503814354,2.18421680809224,2.49323485686659,2.2909669344823,2.56821942400655,2.18009374316262,2.48358621735485,2.55505044024049,2.64961315994597,2.96969572143317,2.6180718196497,2.23753618570685,2.11996367441683,2.15254688697682,2.15962918582123,2.23856677067537,2.73867057318177,2.2777884084296,2.68971513354981,2.75661342876749,2.77912101323456,2.32016982132146,2.68772363806514,2.14499588571956,2.49139905685085,2.60313611626446,2.23452277995486,2.31736196025979,2.51551566611283,2.42334689098399,2.56625501176629,2.17677912831112,2.64759542201303,2.58566924815221,2.46187688060217,2.06204225094096,2.24297132534224,2.21393201856608,2.65583951449841,2.10729617967478,2.49564656037673,2.31189250919767,2.24323949843342,2.16722624208341,2.3452430702525,2.15271236435371
"CCNB2",1.65016254483335,1.40938007345179,2.2702000003144,1.43850045696065,2.52901131126215,1.8166488535771,1.62339868237726,2.1229443373255,2.46276694349325,1.45707942076887,2.27221135440369,1.47123949533824,2.00206878338635,1.58301836205205,2.33376432984661,1.54626478283935,2.42497313238361,1.57037549231327,2.19724264664088,2.07379281839859,2.24154124326322,1.45463916610799,1.78305847006537,1.63503460521373,2.00362382297817,1.63421686411935,1.83558457665523,1.83293051029928,2.30175736544826,2.15940637103804,2.21227049727839,1.49989944913131,1.63751287319528,1.58921698071426,1.63174223401764,1.53421104513391,2.15053368183595,1.91467549576744,2.33454825398619,1.63365904750355,2.2062149775429,1.61358351357223,1.68461230296539,1.48981521349871,1.95309385640991,1.49095000723695,1.84604393950028,1.50468140376717,2.17416349860435,1.49029799504057,2.04185273901519,2.12552877815206,1.94737066857718,2.37400170834202,2.40357313773046,1.96489022925915,1.67384583847812,1.54607212083981,2.35310588237895,1.52399344551925,2.27460756836389,1.70985524988936,2.30059234125782,2.70219208281553,2.34928883764513,1.49603277514861,2.22427185265138,1.69498713765683,2.45748660442823,2.03113401942411,1.94893345127144,1.6500844024239,2.07187591161188,1.61397476569116,2.03561687217677,1.97041562685625,2.07495064390948,1.79795924145359,2.28856232663197,1.55448571064325,1.45148280755314,1.42284655390919,2.05215849550828,1.47660980459637,2.04228361855654,1.54981207793081,1.71737702421374,1.673266951432,2.00279971677151,1.94068170539692
"CHRNA5",2.35349832377862,1.97377656529131,1.9728396727592,2.09928510375371,2.49971579954399,2.05659393237963,1.70423455960231,1.9267016123323,2.28221737855362,2.2787311860323,2.67262447671953,2.1180340694082,1.97789534210406,2.00323522018941,2.70759104910132,2.02972849990719,2.44428540709429,1.91842058391935,2.11027637165962,1.83549968977098,2.24717103922369,2.04659582727159,2.18603458571613,1.85973504153908,2.44206500856057,2.03409595540789,2.10220123358434,2.11944582388866,2.40224465525408,2.23899774662609,2.12554861510142,2.22629272594931,2.040952030426,2.25378963423769,2.00999204824744,2.02420618839604,1.89302819693705,1.81748409723582,2.29988935913116,1.84934679768716,2.31598929699957,1.9830756862255,2.00365260420638,2.03500799380723,2.03551130474777,2.19336489333474,2.00319203563973,2.07425537495458,2.11677062393866,2.14831590657647,2.12502284376372,2.3594958696302,2.39238612090696,2.20787099245996,2.11008924561235,2.16059754588055,1.85866934465743,2.24796092283664,2.12174485538842,2.27828217953273,2.48727538350837,2.07925862832088,2.14833543266807,2.50201483439628,2.41716390662398,2.17601313450561,2.21044185788804,1.89436766923989,2.27062761037729,2.37213582524348,2.01243279991398,2.06480699086455,1.83012143455699,2.01998295465834,2.39970431381456,2.04480326211255,2.48404014322429,2.19974143551589,2.13388240895373,1.832634862375,2.1486282923335,2.07063319144138,2.42084885696507,2.23801334326529,2.31146823926007,2.02939987703454,1.94336251383009,1.83363900870948,2.08667848088263,1.98391478059586
"ABHD17C",2.80553598013187,2.41763111592273,2.67037355940701,2.32160489499846,2.80067422665183,2.23176416558216,2.29066620901579,2.39741965230161,2.73863166589828,2.18097211377326,2.82353946143925,2.25990216320923,2.49566958269799,2.31518652376566,2.87929995123162,2.36087832943429,2.78707090959526,2.21192177052147,2.68229686667615,2.28190889044917,2.81353289806559,2.34058505573753,2.65583951449841,2.22034233847483,2.69020028385997,2.32372457393414,2.52795110174325,2.32851480846128,2.62125951109302,2.46728991582941,2.69363414670209,2.34573131882678,2.51892282691527,2.27399621077323,2.38509966247936,2.28311873498168,2.42564191283356,2.26951496205189,2.76867978558276,2.31132581932577,2.40431459175534,2.23544216835888,2.31800440436933,2.31080833878162,2.55390601909452,2.38776507159401,2.63402397693559,2.310982791165,2.7337859998096,2.29618132327921,2.75694214598604,2.64459466060326,2.83173336976552,2.68715253401359,2.72781374562523,2.37174284676916,2.46202613534575,2.31832551917379,2.60265878444465,2.44795469799042,2.75213627931735,2.23935832260487,2.66430988863692,2.77932276466308,2.79483379745378,2.20461339747842,2.59602870212736,2.25952860859087,2.71927764528267,2.48561745642006,2.53487089867447,2.35317647323832,2.73473129435472,2.18997633032004,2.54414161094638,2.38280833395228,2.83944568698446,2.57713149647295,2.51914179937904,2.42488984885514,2.4365296636619,2.33309450979504,2.70101889941428,2.42052821405597,2.61166342669302,2.37891663077643,2.46755599224963,2.4172989537593,2.61064573566014,2.1649921788881
